lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
289.7611,230.7685,41.5,5,5,41.5
299.7611,230.7685,41.5,5,5,41.5
309.7611,230.7685,41.5,5,5,41.5
-190.2389,240.7685,69.00001,5,5,69.00001
-180.2389,240.7685,69,5,5,69
-170.2389,240.7685,69,5,5,69
-160.2389,240.7684,69,5,5,69
19.76115,240.7685,1.5,5,5,1.5
29.76114,240.7685,1.5,5,5,1.5
39.76115,240.7685,1.5,5,5,1.5
49.76115,240.7685,1.5,5,5,1.5
59.76114,240.7685,1.5,5,5,1.5
69.76114,240.7685,1.5,5,5,1.5
109.7611,240.7685,1.5,5,5,1.5
119.7611,240.7685,1.5,5,5,1.5
169.7611,240.7685,30,5,5,30
179.7611,240.7685,30,5,5,30
189.7611,240.7685,30,5,5,30
269.7611,240.7685,41.5,5,5,41.5
279.7611,240.7685,41.5,5,5,41.5
289.7611,240.7685,41.5,5,5,41.5
299.7612,240.7685,41.5,5,5,41.5
309.7611,240.7685,41.5,5,5,41.5
359.7611,240.7685,1.849084,5,5,1.849084
429.7611,240.7685,4.271181,5,5,4.271181
-190.2389,250.7685,69,5,5,69
-180.2389,250.7685,69,5,5,69
-170.2389,250.7685,69,5,5,69
-160.2388,250.7684,69,5,5,69
-150.2389,250.7685,69,5,5,69
29.76115,250.7685,1.5,5,5,1.5
39.76115,250.7685,1.5,5,5,1.5
49.76115,250.7685,1.5,5,5,1.5
59.76115,250.7685,1.5,5,5,1.5
69.76114,250.7685,1.5,5,5,1.5
79.76114,250.7685,1.5,5,5,1.5
109.7611,250.7685,1.5,5,5,1.5
159.7611,250.7685,30,5,5,30
169.7611,250.7685,30,5,5,30
179.7611,250.7685,30,5,5,30
189.7611,250.7685,30,5,5,30
199.7611,250.7685,30,5,5,30
279.7611,250.7685,41.5,5,5,41.5
289.7611,250.7685,41.5,5,5,41.5
299.7611,250.7685,41.5,5,5,41.5
309.7611,250.7685,41.5,5,5,41.5
459.7611,250.7685,4.651894,5,5,4.651894
-200.2389,260.7685,69,5,5,69
-190.2389,260.7685,69,5,5,69
-180.2389,260.7685,69,5,5,69
-170.2389,260.7685,69,5,5,69
-160.2389,260.7685,69,5,5,69
-150.2389,260.7685,69,5,5,69
-140.2389,260.7685,69,5,5,69
39.76114,260.7685,1.5,5,5,1.5
49.76115,260.7685,1.5,5,5,1.5
59.76115,260.7685,1.5,5,5,1.5
69.76114,260.7685,1.5,5,5,1.5
79.76114,260.7685,1.5,5,5,1.5
89.76114,260.7685,1.5,5,5,1.5
99.76109,260.7685,1.5,5,5,1.5
149.7611,260.7685,30,5,5,30
159.7611,260.7685,30,5,5,30
169.7611,260.7685,30,5,5,30
179.7611,260.7685,30,5,5,30
189.7611,260.7685,30,5,5,30
199.7611,260.7685,30,5,5,30
209.7611,260.7685,30,5,5,30
289.7611,260.7685,41.5,5,5,41.5
299.7611,260.7685,41.5,5,5,41.5
-200.2389,270.7685,69,5,5,69
-190.2389,270.7685,69,5,5,69
-180.2389,270.7685,69,5,5,69
-170.2389,270.7685,69,5,5,69
-160.2389,270.7685,69,5,5,69
-150.2389,270.7685,69,5,5,69
-140.2389,270.7685,69,5,5,69
49.76115,270.7685,1.5,5,5,1.5
59.76114,270.7685,1.5,5,5,1.5
69.76114,270.7685,1.5,5,5,1.5
79.76114,270.7685,1.5,5,5,1.5
89.76114,270.7685,1.5,5,5,1.5
139.7611,270.7685,30,5,5,30
149.7611,270.7685,30,5,5,30
159.7611,270.7685,30,5,5,30
169.7611,270.7685,30,5,5,30
179.7611,270.7685,30,5,5,30
189.7611,270.7685,30,5,5,30
199.7611,270.7685,30,5,5,30
209.7611,270.7685,30,5,5,30
219.7611,270.7685,30,5,5,30
369.7611,270.7685,1.887573,5,5,1.887573
429.7611,270.7685,3.024762,5,5,3.024762
439.7611,270.7685,3.089712,5,5,3.089712
599.7611,270.7685,5,5,5,5
-200.2389,280.7685,69.00001,5,5,69.00001
-190.2389,280.7685,68.99999,5,5,68.99999
-180.2389,280.7685,69,5,5,69
-170.2389,280.7685,69,5,5,69
-160.2389,280.7685,69,5,5,69
-150.2389,280.7685,69,5,5,69
59.76114,280.7685,1.5,5,5,1.5
69.76114,280.7685,1.5,5,5,1.5
79.76114,280.7685,1.5,5,5,1.5
129.7611,280.7685,86,5,5,86
139.7611,280.7685,30,5,5,30
149.7611,280.7685,30,5,5,30
159.7611,280.7685,30,5,5,30
169.7611,280.7685,30,5,5,30
179.7611,280.7685,30,5,5,30
189.7611,280.7685,30,5,5,30
199.7611,280.7685,30,5,5,30
209.7611,280.7685,30,5,5,30
219.7611,280.7685,30,5,5,30
229.7611,280.7685,30,5,5,30
429.7611,280.7685,3.082705,5,5,3.082705
589.7611,280.7685,5,5,5,5
599.7611,280.7685,5,5,5,5
-210.2389,290.7685,69,5,5,69
-200.2389,290.7685,69,5,5,69
-190.2389,290.7685,69,5,5,69
-180.2389,290.7685,69,5,5,69
-170.2389,290.7685,69,5,5,69
-160.2389,290.7685,69,5,5,69
69.76114,290.7685,1.5,5,5,1.5
119.7611,290.7685,86,5,5,86
129.7611,290.7685,86,5,5,86
139.7611,290.7685,86,5,5,86
149.7611,290.7685,30,5,5,30
159.7611,290.7685,30,5,5,30
169.7611,290.7685,30,5,5,30
179.7611,290.7685,30,5,5,30
189.7611,290.7685,30,5,5,30
199.7611,290.7685,30,5,5,30
209.7611,290.7685,30,5,5,30
219.7611,290.7685,30,5,5,30
229.7611,290.7685,30,5,5,30
239.7611,290.7685,30,5,5,30
589.7611,290.7685,5,5,5,5
-220.2389,300.7685,69,5,5,69
-210.2389,300.7685,69,5,5,69
-200.2389,300.7685,69,5,5,69
-190.2389,300.7685,69,5,5,69
-180.2389,300.7685,69,5,5,69
9.761139,300.7685,30,5,5,30
19.76114,300.7685,30,5,5,30
109.7611,300.7685,86,5,5,86
119.7611,300.7685,86,5,5,86
129.7611,300.7685,86,5,5,86
139.7611,300.7685,86,5,5,86
149.7611,300.7685,86,5,5,86
159.7611,300.7685,30,5,5,30
169.7611,300.7685,30,5,5,30
179.7611,300.7685,30,5,5,30
189.7611,300.7685,30,5,5,30
199.7611,300.7685,30,5,5,30
209.7611,300.7685,30,5,5,30
219.7611,300.7685,30,5,5,30
229.7611,300.7685,30,5,5,30
239.7611,300.7685,30,5,5,30
249.7611,300.7685,30,5,5,30
349.7611,300.7685,3.591098,5,5,3.591098
389.7611,300.7685,4.181017,5,5,4.181017
-220.2389,310.7685,69,5,5,69
-210.2389,310.7685,69,5,5,69
-200.2389,310.7685,69,5,5,69
-190.2389,310.7685,69,5,5,69
-90.23885,310.7685,66.5,5,5,66.5
-80.23886,310.7685,66.5,5,5,66.5
-0.2388611,310.7685,30,5,5,30
9.761139,310.7685,30,5,5,30
19.76115,310.7685,30,5,5,30
29.76114,310.7685,30,5,5,30
99.76113,310.7685,86,5,5,86
109.7611,310.7685,86,5,5,86
119.7611,310.7685,86,5,5,86
129.7611,310.7685,86,5,5,86
139.7611,310.7685,86,5,5,86
149.7611,310.7685,86,5,5,86
159.7611,310.7685,30,5,5,30
169.7611,310.7685,30,5,5,30
179.7611,310.7685,30,5,5,30
189.7611,310.7685,30,5,5,30
199.7611,310.7685,30,5,5,30
209.7611,310.7685,30,5,5,30
219.7611,310.7685,30,5,5,30
229.7611,310.7685,30,5,5,30
239.7611,310.7685,30,5,5,30
309.7611,310.7685,3.11606,5,5,3.11606
-230.2389,320.7685,69,5,5,69
-220.2389,320.7685,69,5,5,69
-210.2389,320.7685,69,5,5,69
-200.2389,320.7685,69,5,5,69
-100.2389,320.7685,66.5,5,5,66.5
-90.23886,320.7685,66.5,5,5,66.5
-80.23886,320.7685,66.5,5,5,66.5
-70.23886,320.7685,66.5,5,5,66.5
-10.23886,320.7685,30,5,5,30
-0.2388611,320.7685,30,5,5,30
9.761139,320.7685,30,5,5,30
19.76114,320.7685,30,5,5,30
29.76115,320.7685,30,5,5,30
39.76115,320.7685,30,5,5,30
89.76114,320.7685,86,5,5,86
99.76114,320.7685,86,5,5,86
109.7611,320.7685,86,5,5,86
119.7611,320.7685,86,5,5,86
129.7611,320.7685,86,5,5,86
139.7611,320.7685,86,5,5,86
149.7611,320.7685,14,5,5,14
159.7611,320.7685,30,5,5,30
169.7611,320.7685,30,5,5,30
179.7611,320.7685,30,5,5,30
189.7611,320.7685,30,5,5,30
199.7611,320.7685,30,5,5,30
209.7611,320.7685,30,5,5,30
219.7611,320.7685,30,5,5,30
229.7611,320.7685,30,5,5,30
-230.2389,330.7685,69,5,5,69
-220.2389,330.7685,69,5,5,69
-210.2389,330.7685,69,5,5,69
-110.2389,330.7685,66.5,5,5,66.5
-100.2389,330.7685,66.5,5,5,66.5
-90.23886,330.7685,66.5,5,5,66.5
-80.23886,330.7685,66.5,5,5,66.5
-70.23886,330.7685,66.5,5,5,66.5
-60.23886,330.7685,66.5,5,5,66.5
-10.23886,330.7685,30,5,5,30
-0.2388611,330.7685,30,5,5,30
9.761139,330.7685,30,5,5,30
19.76114,330.7685,30,5,5,30
29.76114,330.7685,30,5,5,30
79.76115,330.7685,14,5,5,14
89.76114,330.7685,86,5,5,86
99.76114,330.7685,86,5,5,86
109.7611,330.7685,86,5,5,86
119.7611,330.7685,85.99999,5,5,85.99999
129.7611,330.7685,86,5,5,86
139.7611,330.7685,14,5,5,14
149.7611,330.7685,14,5,5,14
159.7611,330.7685,14,5,5,14
169.7611,330.7685,30,5,5,30
179.7611,330.7685,30,5,5,30
189.7611,330.7685,30,5,5,30
199.7611,330.7685,30,5,5,30
209.7611,330.7685,30,5,5,30
219.7611,330.7685,30,5,5,30
329.7611,330.7685,2.679618,5,5,2.679618
-230.2389,340.7685,69,5,5,69
-220.2389,340.7685,69,5,5,69
-130.2389,340.7685,52,5,5,52
-110.2389,340.7685,66.5,5,5,66.5
-100.2389,340.7685,66.5,5,5,66.5
-90.23886,340.7685,66.5,5,5,66.5
-80.23887,340.7685,66.5,5,5,66.5
-70.23886,340.7685,66.5,5,5,66.5
-0.2388611,340.7685,30,5,5,30
9.761139,340.7685,30,5,5,30
19.76115,340.7685,30,5,5,30
69.76115,340.7685,14,5,5,14
79.76115,340.7685,14,5,5,14
89.76114,340.7685,14,5,5,14
99.76114,340.7685,86,5,5,86
109.7611,340.7685,86,5,5,86
119.7611,340.7685,86,5,5,86
129.7611,340.7685,14,5,5,14
139.7611,340.7685,14,5,5,14
149.7611,340.7684,14,5,5,14
159.7611,340.7685,14,5,5,14
169.7611,340.7684,14,5,5,14
179.7611,340.7685,30,5,5,30
189.7611,340.7685,30,5,5,30
199.7611,340.7685,30,5,5,30
209.7611,340.7685,30,5,5,30
-140.2389,350.7685,52,5,5,52
-130.2389,350.7685,52,5,5,52
-120.2389,350.7685,52,5,5,52
-110.2389,350.7685,66.5,5,5,66.5
-100.2389,350.7685,66.5,5,5,66.5
-90.23886,350.7685,66.5,5,5,66.5
-80.23886,350.7685,66.5,5,5,66.5
9.761139,350.7685,30,5,5,30
59.76115,350.7685,14,5,5,14
69.76115,350.7685,14,5,5,14
79.76115,350.7685,14,5,5,14
89.76115,350.7685,14,5,5,14
99.76114,350.7685,14,5,5,14
109.7611,350.7685,86.00001,5,5,86.00001
119.7611,350.7685,14,5,5,14
129.7611,350.7685,55.5,5,5,55.5
139.7611,350.7685,14,5,5,14
149.7611,350.7685,14,5,5,14
159.7611,350.7685,14,5,5,14
169.7611,350.7685,14,5,5,14
179.7611,350.7685,14,5,5,14
189.7611,350.7685,30,5,5,30
199.7611,350.7685,30,5,5,30
-150.2389,360.7685,52,5,5,52
-140.2389,360.7685,52,5,5,52
-130.2389,360.7685,52,5,5,52
-120.2389,360.7685,52,5,5,52
-110.2389,360.7685,52,5,5,52
-100.2389,360.7685,66.5,5,5,66.5
-90.23886,360.7685,66.5,5,5,66.5
-40.23886,360.7685,47,5,5,47
49.76115,360.7685,14,5,5,14
59.76114,360.7685,14,5,5,14
69.76114,360.7685,14,5,5,14
79.76114,360.7685,14,5,5,14
89.76115,360.7685,14,5,5,14
99.76114,360.7685,14,5,5,14
109.7611,360.7685,14,5,5,14
119.7611,360.7685,55.5,5,5,55.5
129.7611,360.7685,55.5,5,5,55.5
139.7611,360.7685,55.5,5,5,55.5
149.7611,360.7685,14,5,5,14
159.7611,360.7685,14,5,5,14
169.7611,360.7685,14,5,5,14
179.7611,360.7685,14,5,5,14
189.7611,360.7685,14,5,5,14
499.7611,360.7685,8,5,5,8
509.7611,360.7685,8,5,5,8
519.7611,360.7685,8,5,5,8
-160.2389,370.7685,52,5,5,52
-150.2389,370.7685,52,5,5,52
-140.2389,370.7685,52,5,5,52
-130.2389,370.7685,52,5,5,52
-120.2389,370.7685,52,5,5,52
-110.2389,370.7685,52,5,5,52
-100.2389,370.7685,52,5,5,52
-50.23887,370.7685,47,5,5,47
-40.23886,370.7685,47,5,5,47
-30.23886,370.7685,47,5,5,47
39.76115,370.7685,14,5,5,14
49.76115,370.7685,14,5,5,14
59.76115,370.7685,14,5,5,14
69.76114,370.7685,14,5,5,14
79.76115,370.7685,14,5,5,14
89.76114,370.7685,14,5,5,14
99.76114,370.7685,14,5,5,14
109.7611,370.7685,55.5,5,5,55.5
119.7611,370.7685,55.5,5,5,55.5
129.7611,370.7685,55.5,5,5,55.5
139.7611,370.7685,55.5,5,5,55.5
149.7611,370.7685,55.5,5,5,55.5
159.7611,370.7685,14,5,5,14
169.7611,370.7685,14,5,5,14
179.7611,370.7685,14,5,5,14
239.7611,370.7685,3.236537,5,5,3.236537
249.7611,370.7685,3.337032,5,5,3.337032
489.7611,370.7685,8,5,5,8
499.7612,370.7685,8,5,5,8
509.7611,370.7685,8,5,5,8
519.7611,370.7685,8,5,5,8
529.7611,370.7685,8,5,5,8
-150.2389,380.7685,52,5,5,52
-140.2389,380.7685,52,5,5,52
-130.2389,380.7685,52,5,5,52
-120.2389,380.7685,52,5,5,52
-110.2389,380.7685,52,5,5,52
-90.23886,380.7685,8.5,5,5,8.5
-80.23886,380.7685,8.5,5,5,8.5
-60.23886,380.7685,47,5,5,47
-50.23886,380.7685,47,5,5,47
-40.23886,380.7685,47,5,5,47
-30.23886,380.7685,47,5,5,47
-20.23886,380.7685,47,5,5,47
49.76115,380.7685,14,5,5,14
59.76115,380.7684,14,5,5,14
69.76115,380.7685,14,5,5,14
79.76109,380.7686,14,5,5,14
89.76114,380.7685,14,5,5,14
99.76114,380.7685,55.5,5,5,55.5
109.7611,380.7685,55.5,5,5,55.5
119.7611,380.7685,55.5,5,5,55.5
129.7611,380.7685,55.5,5,5,55.5
139.7611,380.7685,55.5,5,5,55.5
149.7611,380.7685,55.5,5,5,55.5
159.7611,380.7685,55.5,5,5,55.5
169.7611,380.7685,14,5,5,14
479.7611,380.7685,8,5,5,8
489.7611,380.7685,8,5,5,8
499.7611,380.7685,8,5,5,8
509.7611,380.7685,8,5,5,8
519.7611,380.7685,8,5,5,8
529.7611,380.7685,8,5,5,8
-170.2389,390.7685,41.5,5,5,41.5
-160.2389,390.7685,41.5,5,5,41.5
-140.2389,390.7685,52,5,5,52
-130.2389,390.7685,52,5,5,52
-120.2389,390.7685,52,5,5,52
-100.2389,390.7685,8.5,5,5,8.5
-90.23886,390.7685,8.5,5,5,8.5
-80.23886,390.7685,8.5,5,5,8.5
-70.23886,390.7685,8.5,5,5,8.5
-60.23887,390.7685,47,5,5,47
-50.23887,390.7685,47,5,5,47
-40.23886,390.7685,47,5,5,47
-30.23886,390.7685,47,5,5,47
59.76115,390.7684,14,5,5,14
69.76115,390.7685,14,5,5,14
79.76114,390.7685,14,5,5,14
89.76114,390.7685,55.5,5,5,55.5
99.76114,390.7685,55.5,5,5,55.5
109.7611,390.7685,55.5,5,5,55.5
119.7611,390.7685,55.5,5,5,55.5
129.7611,390.7685,55.5,5,5,55.5
139.7611,390.7685,55.5,5,5,55.5
149.7611,390.7685,55.5,5,5,55.5
159.7611,390.7685,14,5,5,14
459.7611,390.7685,8,5,5,8
469.7611,390.7685,8,5,5,8
479.7611,390.7685,8,5,5,8
489.7611,390.7685,8,5,5,8
499.7611,390.7685,8,5,5,8
509.7611,390.7685,8,5,5,8
519.7611,390.7685,8,5,5,8
529.7611,390.7685,8,5,5,8
539.7611,390.7685,8,5,5,8
-180.2389,400.7685,41.5,5,5,41.5
-170.2389,400.7685,41.5,5,5,41.5
-160.2389,400.7685,41.5,5,5,41.5
-150.2389,400.7685,41.5,5,5,41.5
-130.2389,400.7685,52,5,5,52
-100.2389,400.7685,40,5,5,40
-90.23886,400.7685,8.5,5,5,8.5
-80.23886,400.7685,8.5,5,5,8.5
-70.23886,400.7685,8.5,5,5,8.5
-60.23886,400.7685,8.5,5,5,8.5
-50.23886,400.7685,47,5,5,47
-40.23885,400.7685,47,5,5,47
69.76115,400.7685,14,5,5,14
89.76114,400.7685,14,5,5,14
99.76114,400.7685,55.5,5,5,55.5
109.7611,400.7685,55.5,5,5,55.5
119.7611,400.7685,55.5,5,5,55.5
129.7611,400.7685,55.5,5,5,55.5
139.7611,400.7685,55.5,5,5,55.5
149.7611,400.7685,14,5,5,14
209.7611,400.7685,4.720999,5,5,4.720999
219.7611,400.7685,2.031247,5,5,2.031247
259.7611,400.7685,3.59967,5,5,3.59967
449.7611,400.7685,8,5,5,8
459.7611,400.7685,8,5,5,8
469.7611,400.7685,8,5,5,8
479.7611,400.7685,8,5,5,8
489.7611,400.7685,8,5,5,8
499.7611,400.7685,8,5,5,8
509.7611,400.7685,8,5,5,8
519.7611,400.7685,8,5,5,8
529.7611,400.7685,8,5,5,8
539.7611,400.7685,8,5,5,8
549.7611,400.7685,8,5,5,8
-190.2389,410.7685,41.5,5,5,41.5
-180.2389,410.7685,41.5,5,5,41.5
-170.2389,410.7685,41.5,5,5,41.5
-160.2389,410.7685,41.5,5,5,41.5
-150.2389,410.7685,41.5,5,5,41.5
-140.2389,410.7685,41.5,5,5,41.5
-110.2389,410.7685,40,5,5,40
-100.2389,410.7685,40,5,5,40
-90.23886,410.7685,40,5,5,40
-80.23886,410.7685,8.5,5,5,8.5
-70.23886,410.7685,8.5,5,5,8.5
-60.23886,410.7685,8.5,5,5,8.5
-50.23886,410.7685,8.5,5,5,8.5
-0.2388611,410.7685,16.5,5,5,16.5
9.761154,410.7685,16.5,5,5,16.5
99.76114,410.7685,14,5,5,14
109.7611,410.7685,55.5,5,5,55.5
119.7611,410.7685,55.5,5,5,55.5
129.7611,410.7685,55.5,5,5,55.5
139.7611,410.7685,14,5,5,14
249.7611,410.7685,3.311527,5,5,3.311527
419.7611,410.7685,8,5,5,8
429.7611,410.7685,8,5,5,8
439.7611,410.7685,8,5,5,8
449.7611,410.7685,8,5,5,8
459.7611,410.7685,8,5,5,8
469.7611,410.7685,8,5,5,8
479.7611,410.7685,8,5,5,8
489.7611,410.7685,8,5,5,8
499.7611,410.7685,8,5,5,8
509.7611,410.7685,8,5,5,8
519.7611,410.7685,8,5,5,8
529.7611,410.7685,8,5,5,8
-200.2389,420.7685,28.5,5,5,28.5
-180.2389,420.7685,41.5,5,5,41.5
-170.2389,420.7685,41.5,5,5,41.5
-160.2389,420.7685,41.5,5,5,41.5
-150.2389,420.7685,41.5,5,5,41.5
-140.2389,420.7685,41.5,5,5,41.5
-120.2389,420.7685,40,5,5,40
-110.2389,420.7685,40,5,5,40
-100.2389,420.7685,40,5,5,40
-90.23886,420.7685,40,5,5,40
-80.23886,420.7685,40,5,5,40
-70.23885,420.7685,8.5,5,5,8.5
-60.23886,420.7685,8.5,5,5,8.5
-10.23888,420.7685,16.5,5,5,16.5
-0.2388611,420.7685,16.5,5,5,16.5
9.761139,420.7685,16.5,5,5,16.5
19.76114,420.7685,16.5,5,5,16.5
109.7611,420.7685,14,5,5,14
119.7611,420.7685,55.5,5,5,55.5
129.7611,420.7685,14,5,5,14
189.7611,420.7685,15.5,5,5,15.5
409.7611,420.7685,8,5,5,8
419.7611,420.7685,25,5,5,25
429.7611,420.7685,8,5,5,8
439.7611,420.7685,8,5,5,8
449.7611,420.7685,8,5,5,8
459.7611,420.7685,8,5,5,8
469.7611,420.7685,8,5,5,8
479.7611,420.7685,8,5,5,8
489.7611,420.7685,8,5,5,8
499.7611,420.7685,8,5,5,8
509.7611,420.7685,8,5,5,8
519.7611,420.7685,8,5,5,8
-210.2389,430.7685,28.5,5,5,28.5
-200.2389,430.7685,28.5,5,5,28.5
-190.2389,430.7685,28.5,5,5,28.5
-170.2389,430.7685,41.5,5,5,41.5
-160.2389,430.7685,41.5,5,5,41.5
-150.2389,430.7685,41.5,5,5,41.5
-130.2389,430.7685,40,5,5,40
-120.2389,430.7685,40,5,5,40
-110.2389,430.7685,40,5,5,40
-100.2389,430.7685,40,5,5,40
-90.23886,430.7685,40,5,5,40
-80.23886,430.7685,40,5,5,40
-70.23886,430.7685,40,5,5,40
-20.23886,430.7685,16.5,5,5,16.5
-10.23886,430.7685,16.5,5,5,16.5
-0.2388611,430.7685,16.5,5,5,16.5
9.761154,430.7685,16.5,5,5,16.5
19.76114,430.7685,16.5,5,5,16.5
29.76114,430.7685,16.5,5,5,16.5
119.7611,430.7685,14,5,5,14
179.7611,430.7685,15.5,5,5,15.5
189.7611,430.7685,15.5,5,5,15.5
199.7611,430.7685,15.5,5,5,15.5
239.7611,430.7685,3.939859,5,5,3.939859
389.7611,430.7685,8,5,5,8
399.7611,430.7685,8,5,5,8
409.7611,430.7685,8,5,5,8
419.7611,430.7685,30,5,5,30
429.7611,430.7685,8,5,5,8
439.7611,430.7685,8,5,5,8
449.7611,430.7685,8,5,5,8
459.7611,430.7685,8,5,5,8
469.7611,430.7685,8,5,5,8
479.7611,430.7685,8,5,5,8
489.7611,430.7685,8,5,5,8
499.7611,430.7685,8,5,5,8
509.7611,430.7685,8,5,5,8
-220.2389,440.7685,28.5,5,5,28.5
-210.2389,440.7685,28.5,5,5,28.5
-200.2389,440.7685,28.5,5,5,28.5
-190.2389,440.7685,28.5,5,5,28.5
-180.2389,440.7685,28.5,5,5,28.5
-160.2389,440.7685,41.5,5,5,41.5
-120.2389,440.7685,40,5,5,40
-110.2389,440.7685,40,5,5,40
-100.2389,440.7685,40,5,5,40
-90.23886,440.7685,40,5,5,40
-80.23886,440.7685,40,5,5,40
-30.23886,440.7685,16.5,5,5,16.5
-20.23886,440.7685,16.5,5,5,16.5
-10.23886,440.7685,16.5,5,5,16.5
-0.2388458,440.7685,16.5,5,5,16.5
9.761139,440.7685,16.5,5,5,16.5
19.76115,440.7685,16.5,5,5,16.5
29.76115,440.7685,16.5,5,5,16.5
39.76114,440.7685,16.5,5,5,16.5
169.7611,440.7685,15.5,5,5,15.5
179.7611,440.7685,15.5,5,5,15.5
189.7611,440.7685,15.5,5,5,15.5
389.7611,440.7685,8,5,5,8
399.7611,440.7685,8,5,5,8
409.7611,440.7685,8,5,5,8
419.7611,440.7685,8,5,5,8
429.7611,440.7685,8,5,5,8
439.7611,440.7685,8,5,5,8
449.7611,440.7685,8,5,5,8
459.7611,440.7685,8,5,5,8
469.7611,440.7685,8,5,5,8
479.7611,440.7685,8,5,5,8
489.7611,440.7685,8,5,5,8
-230.2389,450.7685,28.5,5,5,28.5
-220.2389,450.7685,28.5,5,5,28.5
-210.2389,450.7685,28.5,5,5,28.5
-200.2389,450.7685,28.5,5,5,28.5
-190.2389,450.7685,28.5,5,5,28.5
-180.2389,450.7685,28.5,5,5,28.5
-170.2389,450.7685,28.5,5,5,28.5
-110.2389,450.7685,40,5,5,40
-100.2389,450.7685,40,5,5,40
-90.23886,450.7684,40,5,5,40
-40.23886,450.7685,16.5,5,5,16.5
-30.23886,450.7685,16.5,5,5,16.5
-20.23886,450.7685,16.5,5,5,16.5
-10.23886,450.7685,16.5,5,5,16.5
-0.2388611,450.7685,16.5,5,5,16.5
9.761139,450.7685,16.5,5,5,16.5
19.76114,450.7685,16.5,5,5,16.5
29.76115,450.7685,16.5,5,5,16.5
39.76114,450.7685,16.5,5,5,16.5
49.76114,450.7685,16.5,5,5,16.5
159.7611,450.7685,15.5,5,5,15.5
169.7611,450.7685,15.5,5,5,15.5
179.7611,450.7685,15.5,5,5,15.5
199.7611,450.7685,2,5,5,2
209.7611,450.7685,2,5,5,2
219.7611,450.7685,2,5,5,2
379.7611,450.7685,8,5,5,8
389.7611,450.7685,8,5,5,8
399.7611,450.7685,8,5,5,8
409.7611,450.7685,8,5,5,8
419.7611,450.7685,8,5,5,8
429.7611,450.7685,8,5,5,8
439.7611,450.7685,8,5,5,8
449.7611,450.7685,8,5,5,8
459.7611,450.7685,8,5,5,8
469.7611,450.7685,8,5,5,8
479.7611,450.7685,8,5,5,8
-230.2389,460.7685,28.5,5,5,28.5
-220.2389,460.7685,28.5,5,5,28.5
-210.2389,460.7685,28.5,5,5,28.5
-200.2389,460.7685,28.5,5,5,28.5
-190.2389,460.7685,28.5,5,5,28.5
-180.2389,460.7685,28.5,5,5,28.5
-160.2389,460.7685,22,5,5,22
-150.2389,460.7685,22,5,5,22
-100.2389,460.7685,40,5,5,40
-50.23886,460.7685,16.5,5,5,16.5
-40.23886,460.7685,16.5,5,5,16.5
-30.23886,460.7685,16.5,5,5,16.5
-20.23886,460.7685,16.5,5,5,16.5
-10.23886,460.7685,16.5,5,5,16.5
-0.2388763,460.7685,16.5,5,5,16.5
9.761139,460.7685,16.5,5,5,16.5
19.76115,460.7685,16.5,5,5,16.5
29.76114,460.7685,16.5,5,5,16.5
39.76114,460.7685,16.5,5,5,16.5
49.76114,460.7685,16.5,5,5,16.5
59.76114,460.7685,16.5,5,5,16.5
149.7611,460.7685,15.5,5,5,15.5
159.7611,460.7685,15.5,5,5,15.5
169.7611,460.7685,15.5,5,5,15.5
179.7611,460.7685,15.5,5,5,15.5
189.7611,460.7685,15.5,5,5,15.5
209.7611,460.7685,2,5,5,2
369.7611,460.7685,8,5,5,8
379.7611,460.7685,8,5,5,8
389.7611,460.7685,8,5,5,8
399.7611,460.7685,8,5,5,8
409.7611,460.7685,8,5,5,8
419.7611,460.7685,8,5,5,8
429.7611,460.7685,8,5,5,8
439.7611,460.7685,8,5,5,8
449.7611,460.7685,8,5,5,8
459.7611,460.7685,8,5,5,8
-220.2389,470.7685,28.5,5,5,28.5
-210.2389,470.7685,28.5,5,5,28.5
-200.2389,470.7685,28.5,5,5,28.5
-190.2389,470.7685,28.5,5,5,28.5
-170.2389,470.7684,22,5,5,22
-160.2389,470.7685,22,5,5,22
-150.2389,470.7685,22,5,5,22
-140.2389,470.7685,22,5,5,22
-60.23887,470.7685,16.5,5,5,16.5
-50.23886,470.7685,16.5,5,5,16.5
-40.23887,470.7685,16.5,5,5,16.5
-30.23886,470.7685,16.5,5,5,16.5
-20.23886,470.7685,16.5,5,5,16.5
-10.23886,470.7685,16.5,5,5,16.5
-0.2388611,470.7685,16.5,5,5,16.5
9.761139,470.7685,16.5,5,5,16.5
19.76114,470.7685,16.5,5,5,16.5
29.76114,470.7685,16.5,5,5,16.5
39.76114,470.7685,16.5,5,5,16.5
49.76114,470.7685,16.5,5,5,16.5
59.76114,470.7685,16.5,5,5,16.5
69.76114,470.7685,16.5,5,5,16.5
139.7611,470.7684,15.5,5,5,15.5
149.7611,470.7685,15.5,5,5,15.5
159.7611,470.7685,15.5,5,5,15.5
169.7611,470.7685,15.5,5,5,15.5
179.7611,470.7685,15.5,5,5,15.5
189.7611,470.7684,15.5,5,5,15.5
199.7611,470.7685,15.5,5,5,15.5
349.7611,470.7685,8,5,5,8
359.7611,470.7685,8,5,5,8
369.7611,470.7685,8,5,5,8
379.7611,470.7685,8,5,5,8
389.7611,470.7685,8,5,5,8
399.7611,470.7685,8,5,5,8
409.7611,470.7685,8,5,5,8
